AuthorId,PaperIds
1863237,1889940 652081 1764016 1128641 1124875 670766 295978 2117999 2097368 1219773 1014488 552938 1490838 1134484 139587 115075 2155970 46860 1800531 2110977 1004643 309558 2128096 1809258 785583 14696 1998316 1822879 1709474 1248266 1083307 950940 651617 530308 388746 974381 694904 1380622 196167 543657 1335654 2257796 1054643 985430 330444 1449730 954354 2247437 1530391 1496603 1207235 1123515 527519 436897 383092 2194657 2181907 1713294 1702472 1581733 728471 713118 1694792 608867 490855 4006 713391 2052822 945145 1558730 556149 416130 31578 1823613 1766054 1699502 1534282 1499744 1045933 836473 513137 261544 27309 187880 2167386 1839221 1308528 1236468 1104675 1010421 582347 562883 435414 382921 2256740 1483567 1479423 828089 606537 2245511 2047280 1905256 1831980 1428772 1381612 897508 486398 281930 2083778 2027373 2015179 1598355 1533146 308957 72875 760544 684227 582124 1535843 516975 1776587 1522948 1445329 1435425 1398603 751731 617783 570627 505436 68532 35432 223183 1827699 1066490 1335483 518469 111230 600136 714185 1577472 1531842 421788 1570379 2169952 677135 612550 207196 626748 363338 2098512 380137 2100288 1666190 1515713 641253 452530 2080765 1970109 1837864 818598 417489 390002 69342 739087 1534465 733015 1240549 1521158 717471 1730034 802915 1527948 1078397 863226 732205 226537 2113481 1959484 599826 448266 1922603 2158118 1623846 1381355 1099801 814890 808657 185430 1987747 986091 776344 731922 170071 1791897 1591567 814856 672550 220600 787056 733030 65045 1404844 1122781 782722 602820 381244 301575 56507 2190121 822323 817964 724683 898412 1822748 1497372 515724 65641 29636 2072526 1986216 1737943 1514553 1417261 1347868 1143592 1083076 786938 210869 2049403 1317688 617123 1329351 1200709 1546230 739650 461905 368248 2066104 1420379 814151 1804770 1186205 1119609 935328 874526 1747237 1989187 1522605 231994 938260 944018 1967805 1803509 94432 584088 1890011 1882491 1556641 1296770 845372 546303 176024 1989715 1932868 1659494 1832479 692612 2067418 1852016 1725263 1693149 1676055 1656636 1628453 1492801 1368808 1304181 911443 383940 2238303 637237 2009603 854337 1081568 864304 1539235 795811 1329234 334675 953605 263715 1404787 1686548 1636396 874434 809544 792474 593181 1122268 93850 2010526 946770 349916 733901 1893485 550693 994004 385737 1665455 1991800 1444033 317521 1951883 1780831 1882124 1695835 1378100 497771 2227014 149985 1076924 1665553 1050302 150140 1385066 158066 1903766 965035 941941 1985034 1621501 1307316 1561430 1158664 1020042 388712 258801 1108131 899896 1793547 236074 983281 547812 123278 1985813 1477385 391571 1301335 2055926 2028571 1800299 1765526 1293072 816882 663528 608981 585943 421522 365653 337203 200475 1686759 1410341 1194985 1011834 611305 554675 344922 310904 110594 2234577 1799368 1507724 1492772 1253393 1062414 651181 526654 472435 441725 219263 28680
650831,1720624 1207674 368584 2210003 2039031 1690404 1920173 1585846 619365 270507 2187686 1659981 781921 230654 1010698 1947981 1233018 1370925 1230855 1528700
994904,2105098 458931 577843 577843 577843
1855065,234056 1292229 2094899 2205536 1905336 132639 1104852 482253 1777878 512990 2060449 405285
1519199,605375 2172948 2018243 1635806 1133621 454098 744121 1947974 1578926 95642
1535586,225092 2256586 1844930 1369583 1334086 2070168 1909482 1848378 1624358 620466 532750 1590751 1681620 891032 488778 2088354 766145 766145 548209 15031 160080 141905 1607436 2199158 751644 311030 311030 652744 652744 1000886 1636373 245665 1539561 1102979 170994 2104653 64329 20537 772290 40718 40718 2128461 2119367 1498024 1272578 1006283 694140 683121 648697 576344 528202 311407 81282 610181 610181 1629450 2217451 136899 57727 464245 464245 984480 743168 946316 1992739 1992739 1227894 1227894 1982095 378326 1864277 1864277 1207095 1207095 1876140 1876140 2114241 2114241 1805538 1552632 1395251 804821 804821 1704170 1704170 80965 80965 2192617 2192617 1248954 1248954 1963910 1108065 180980 180980 828471 828471 1766552 1766552 1691400 2094414 2094414 2016599 2016599 1213374 1213374 405155 405155 1553402 916273 916273 2215087 2036163 1577342 1138467 1069058 1334962 293418 293418 2179156 2179156 1975664 1975664 1489041 2173388 2057066 1371518 985403 985403 420636 495070 2089287 535977 420166 217097 58064 2011689 2011689 1537633 1537633 741657 741657 169846 169846
1699429,1598888 272336 272336 55004 1250498 2027102 1960332 1512305 828841 487596 1994069 2108375 1530111 729141 2222114 1793703 270114 164934 2065864 1740542 72231 2166782 1350997 1017058 940038 293328 174476 1946343
2109031,770239 163289 1281158 876551 2098211 1888398 1702967 1650326 1468465 1036222 903934 752516 265395 1044692 1022238
2166385,1905512 715550 269272 1370909 1359529 583022 391604 164466 93023 728281 775702 932842 88645 530236 420743 1125029 453600 276683 1873225 1553512 1140424 1127189 1013975 786375 340089 424300 1243342 674366 82617 2046917 1009734 986811 947257 903358 872650 271669 1368055 1282433 106454 1047083 818174 233293 2091382 448032 167985 1868276 1248433 2188464 2206605 1250655 740998
1666675,961215 209172 1532050 3581 856303 1315444 1403596 1383573 1273694 2150612 716622 759940 2146131 630137 85000 588247 350651 1576071 1339071 1135779 180637 741066 456564
1814148,1920060 162866 840747 2004704 2130466 1653712 723584
61064,134307 279685 551160 565961 1465557 1074858 584130 1295843 2130760 959130 2075002 1502263 2091214 2184630 2050000 1675975 1034842 746800 1041639 755182 1772074 984038 1956780 143951 1148629 496566
700041,2097869 704709 1985532 1901674 1726263 1085379 1825113 1771991 227344 1610461 319052 87444 1443699 77397 1722220 723815 96574 1462011 1028951 1906905 1797284 1049760 2244405 1500846 1225839 1739934 1804012 1777731 1638074 1576609 1472176 1198572 1030819 1902268 1824358 837814 1859655 160090 1797892 1519038 2012284 1976552 1225215 18004 2221388 2128287 2062051 1939132 1768576 1358754 1222218 1215785 1202980 1081464 988959 974379 914535 903675 775236 618198 534726 435748 254253 214806 164133 124103 90564 72711
1445514,2145884 1802854 970689 115154 2069563 1058686 185885 1778353 1214773 1291944 549030 2184844 1922607 1008792 1000803 758033 460065 1475150 1079466 1073388 788323 425752 1298638 677438 638577 402296 288387 2031465 154839 1560623 566288 324344 2136966 1108076 1208868 599949 258450 1928072 1834324 1051982 1023341 1615432 1833359 1789464 1680566 551811 1958809 1789187 1353171 1304307 1199475 807679 357521 2047632 1775407 757087 548518 218279 35076 1241704 2149331 1856826 1411076 1013837 1865541 1294575 896516 1460649 1106529 575526
1789585,90516 73838 2142384 1265049 1120258 64239 1602233 626019 90238 1685787 114938 1694027 1703006 965374 717349
1617556,2175263 2070730 1694893 2213267 1126123 1008427 496225 1861692 412825 2211510 2102208 737973 464656 184048 767215 1751688 954889 862450 457890 1977023 2220723 493500 1863534 2121024 1815453 1311448 1053405 1817997 380778 1838500 884486 1805870 1697614 421263 1269662 659444 1530371 969987 637816 1370084 1368256 789614 71500 1130631 2038413 252647 2082419 719398 529545 1746924 217697 2131597 1050554 2097525 1607383 1012417 151706 1644075 1378492 1206701 2051270 1905180 1585264 1275814 1114620 1073092 794634 1832322 566509 156033 1567299 169001 129120 115770 372591 25172 1956014 868285 379971 516982 478077 491786 1921586 1439612 2245220 2142719 302350 664973 330032 1684458 1191597 835484 1991531 940786 625767 2094132 1543840 558667 478343 57281 1299217 2140486 2046675 1631108 1526703 1346266 1159403 590529 451746 426796 1211082 915999 838439 1777853 1151476 327097 1127794 201179 2076343 807088 757677 1995851 886704 606973 844956 331143 1962948 1748536 1690532 1324835 1165402 929275 1865619 221580 2092721 1092402 2198500 2148247 1652200 521614 2049289 1899612 1699721 1523165 1499409 1462753 1402808 1363122 1036855 307288 247125 205903
716057,1824285 1558205 1369570 1157561 932363 782903 657537 413079 186761 192288 31175 2229794 2176111 2175660 2172414 2032417 1998274 1960927 1507114 1489664 1369308 1077675 1067523 1042376 887907 568060 361849 242124 214996 30179 249753 2065395 1971414 1755512 1382961 1358544 1276159 1261280 1246458 908157 820470 790786 718263 705583 703590 698885 502448 411492 319399 233124 192198 42467 2174494 1828661 160333 2226930 2042863 1406992 792149 611220 474183 260162 95305 1998218 1251675 1124563 799830 285449 1552612 1127925 807990 1748593 728778 591688 865746 836993 396682 181561 1632309 2224285 1460951 1175962 1001189 503434 14725 2126712 2126517 2105687 2021982 291656 1249723 818201 1847758 1255953 797488 602390 1547114 178489 779857 177808
1945240,2237868 755012 1632228 1972416 1429881 344280 1855796 124873 1990651
806559,2067361 229070 959723 1835574
1371811,1627560 1207545 105578 1770058 597596 263114 1448606 1240857 572836 2167709 1951614 853779 234811 571158 1812307 1255605 1076704 1468737 956018 954816 695612 825192
2002607,1168904 362549 334735 648578 176533 80906 1860948 518800 949161 1613777 1613777 879773 792491 262493 1579996 1272278 1061450 525636
241333,1979501 833970
1478328,1806971 385219 2164178 1996821 1303683 256869 615659 186588 160397 1690545 2080120 913395 1040933 1163815 1162083 523705 2230422 2169021 1279939 1073769 495937 1916069 1450456 339813 299371 1184601 1051385
34496,266856 888479 1363327 2253773 1638932 1429443 1359075 161413 2130364 62917 2169307 858967 632352
995007,2153531 2183333 1674555 2113874 1683170 153614 2169269 2128774 2027525 1819399 1032975 1025162 557378 293109 191364 162970 49104 1801614 481814 1119769 1416537 868816 1125685 284775 1247105 171402
564512,1838290 1035460 986733 818378 742301 1513297 1317637 304077 373791 1460659 1509650
1838789,2164990 1867595 1034003 1616895 1745936 970521 736813 643952 607898 2054556 1116537 1750090 613232 1625270 1336485 184364 1956528 1809204 247135 103488 16694 1772210 1670221 1212764 912510 1786875 1251087 2030247 1550141 76754 2028153 463533 1793079 843371 2186788 1854167 744164 1702538 34858 2221192 175866 2247919 1861180 1602890 1998290 1459628
1576647,2116138 1702603 1665478 1459407 944020 924518 905748 896285 580865 487575 477468 381371 292776 268040 1933955 1353590 705053 1107677 552584 441426 400000 379607 331565 1301408 1268401 1038086 574283 279203 476732 358234 1500299 1028628 940219 557853 1640504 1558466 1177964 871577 396583 336389 6760 1596412 494152 714981 1898577 832356 1388387 169497 1528694 879196 1962858 1891480 1164185 1747585 1657501 889469 345696 1751180 915176 821595 1642476 2140643 1524441 2252926 2164595 2021245 1172655 1871082 1086642 864347 568372 2219256 609837 1568505 697205 774840 265349 1841557 1643874 336069 2101310 1969889 889699 654589 1998498 1951381 1554798 418363 696393 1878743 570856 1318538 733202 2116566 1685285 1228337 976818 508553 16854 448971 989250 134747 751567 1575257 985589 823911 647115 922175 1995997 1130410 901344 698333 978552 1378997 1321286 1807307 1763629 161466 1839027 2118479 1820436 758798 490278 1911427 2023188
528073,1625946 1324795 1956548 1641891 1792436 418521
945873,1892139 927751 258042 26541 1589116 1257870 642232 297999 1135376 937428 718630 1337 2089843 1291849 1217469 560384 402245 2043620 1220869 892742 866331 243799 454144 500885 217588 1903308 535304 325800
395215,1854400 718531 276364 962778 1940272 1269418 1339420 1790143 1166837 1348374 1035218 1035218 1532660 1420574 934638 1682355 334318 334318 385846 385846 2019263 381872 151025 1204254 131737 131737 134046 178296 730951 1072408 1241122 1241122
1683169,600297 600297 1937353 705358 578057 1544160 1180445 381753 666597 666597 1681817 1690913 177986 1423444 353586 341825 1765126 1499437 430879 369680 326553 954742 2172251 1274485 511168 1395117 422653 352290 145921 1685611 1050993 775390 489134 979323 1972712 1806698 1447744 657657
1560294,973602 2049117 2112810 2211546 2131941 1494833 1099498 721595 533126
1462003,1751484 1433546 1156115 1134532 1943369 1632320 1037581 831069 1850263 1536402 1377044 762307 327695 219371 1618443 509795 978341 1741178 1522741 969305 989026 310216 248395 2105821 1842942 394437 149817 13730 600483 2243513 2058815 184336 2056230 2211145 1988282 1704107 1068556 1883283 1785249 1193893 2256343 2061096 1925191 1118609 838331 551799 2001905 1249599 338937
1945334,1066451 763375 766814 1397737 2080611 1161770 527183 1076463 1520474 696529
1052411,2154270 1984586 887168 2210269 1561542 1595544 1214370 495327 1827630 1820418 1087185 966625 888191 1696253 1121436 1554160 279559 1437915 1235748 1110260 631674 1858493 634031 1654065 1650494 1063797 1607724 305682 750403 303048 149740 1149476 936861
1896192,1478118 385249 1066057 950550 265513
1511169,913840 792806 954208 633152 691743 1781377 1800854 1728143 1643537 1087881 146281 1857962 1839999 1804578 1393136 507209 31348 1757725 1703509 817870 1683080 1556737 1124634 747551 1437694 2235599 2180425 1912878 309788 1559509 1297503 1081496 983222 857189 693162 163674 1704256 1398486 1156554 1846274 1599576 880269 600672 1531527 1262350 924338 299122 222627 156102 90606 1503736 1611776 1849411 920458 828979 768289 798445 411389 409378 262536 771653 2221811 1441059 1228586 854517 848389 231885 1837949 1483290 794917 675209
1781520,69249 1965994 201425 2185295 917766 1964205 1013405 1009967 2201965 2126455 688523 567877 167463 2088456 1452288 427678 62156 390274 1351861 1408243 1639555 280325 1510266
724755,1717987 779241 585848 1201422 1008062 1807998 519956 2177977 351878 574029 1934741 1711836 1470320 1282603 1214258 529488 453476 2046740 1949749 1857968 1129757 650424 553536 545379 102465 1977440 1369433 659408 656702 643648 303595 1581581 695998 556114 122323 1029569 1330632 1348803 1907130 1615257 1654171 540084 384519 1638917 1548313 1463737 1338735 1063799 1632924 1836755 1801557 1402927 1365136 1324970 967147 880366 754255 1488694 322960 380227 871775 772282 757909 1057749 1908511 595661 681168 839082 1479586 332178 1660017 101694 1838924 68699 684699 498736 270432 250032 1563472 1521404 1149289 903408 482292 2173038 2082180 1961382 1683450 825828 2155967 1528133
2215705,325635 1388014 156742 2122606 684534 306124 1681461 193296 2013028 345442 1224304 581518 1527676 1049517 829171 791543 2251782 1816601 295898 323708 386265 269797 1147270 1830886 488243 43341 1470114 1232616 1007179 542069 1158984 1121956 1803689 942681 703779 280712 24631
1486622,1373477 906768 919630 1302251 174190 1296439 1274029 112494 936674 1589500 664138 891929 1783862 1291029 1465804 35387 900179 1534807 1263640 1993499
1593124,969949 1550499 1884711 458474 24425 1423099 743115 1486369 1894534 1754951 1504854 1357777 1107877 475753 2248155 1994008 516091 732685 1549329 1491037 959100 724605 350677 1860564 793274 158090 1235129 256138 1202314 1396996 2248764 1066123 276102 924991 739775 526952 557320 314179 1103879 1619 833965 50606
1781549,534486 1733338 819841 501877 1165643 1909569 1058144 2257801 2080801 2068579 2042309 1957862 1948950 1947986 1678989 1308149 1187547 972965 862034 855610 848864 770972 538548 516139 512610 226249 174188 2151314 2108315 1427031 1392595 1284201 940984 702772 408675 150053 2244641 1388197 135385 2160256 2017506 1740967 1388706 1370640 1274700 1270394 183044 2173322 2113252 1325070 1262518 1191358 322615 1982631 1675860 1512798 1259006 439284 216419 91693 2246686 1516928 1479946 1109799 831299 635997 547656 346283 21680 1933419 348530 2145075 940862 766823 421571 302580 24316 1001745 2158608 522198 1539077 930283 2224101 1539992
732979,262608 1856700 1191781 1732007 555070 1761777 606787 240284 1968380 1787837 1475728 263889 2257548 1938381 1859851 1751824 1624045 719477 2182437 1242065 1041479 1079358 759061 648121 1008907 876252 894094 318996 16018 1607578 1412516 1168123 1063508 2252319 291482 307429 1934802 1540102 1350168 477633 201523 1002456 229736 1210491 1547301 1917847 1990876 453859 896942 719089 341458 1943324 143337 2155389
1855285,102578 1813841 1224072 1209577 575397 1360476 401266 332077 1009985 1741884 1072686 2142474 2051042 2105920 50139 1644101 1593809 1849744 1488943
323385,1217610 1013592 1222666 900826 596103 283490 1512827 981751 1556124 1501128 1487120 1326680 983709 482417 860879 500227 142007 843922 2193442 2117882 2059690 1766065 1474491 1066122 1041234 834736 225998 512593 1438550 763984 54019 1516070 1509453 1013101 726569 1268632 744076 2032927 2053485 1548075 2038595 464122 32095 2005758 2087062 2118577 1873099 1863465 589479 234932 37884 1443009 387389 1926910 1475817 240572 1741712 897725 348429 1378796 921248 983784 1336145 2235439 1746471 1659638 533754 1887301 1965210 1823551 1704093 1331791 752801 531277 1750072 697274 499610 454185 1145311 1440906 1458593 1865618 1111577 175877 912156 1116057 1759127 1587287 572844 1414742 964112 680346 384808 2250948 1735482 1932694 1421379 953408 704096 1257672 1854677 845415 1789206 1640802 1589361 1201997 948677 842601 771714 347172 1237779 299216 269068 2037184 1552142 383166 1104763 1370668 278417 1969776 1096512 1122751 770211 766598 2019148 1428586 283982 1633750 581769 1837803 1187969 390847 224365 222396 1940596 2215982 1516643 1796179 892140 166790 246577 206800 1588637 1547338
2186549,2151022 2127338 2114007 1967483 1947037 1877531 1303341 856863 825848 577440 407699 29101 1126418 321535 2118925 1865285 1476169 1265907 1247148 1438015 963893 2185678 2075206 1497068 620086 74326 2009439 1965665 1488665 2049095 111797 1132801 1000312 470175 419087 2187826 2067996 1240830 66363 2141387 1617738 1649273 1388365 1143624 666201 562327 551064 331971 87824 1848675 1282085 1096299 910110 789258 424926 419028 342394 1255000 425864 2230648 2054498 391133 107359 1119928 1993709 583718 171351 27780 1076198 368196 1875872 1681619 127643 2178623 1871261 1520566 436579 436579 1217263 187301 288742 1703288 1585177
